TaskID	NpcID	EventID	NpcKillNum	MapIndex	TaskValueBase	TaskValueExt	TaskContribute	TaskRate1	TaskRate2	TaskRate3	TaskRate4	TaskRate5	TaskRate6	TaskRate7	TaskRate8	TaskRate9	TaskRate10	TaskRate11	TaskRate12	TaskRate13	TaskRate14	TaskRate15	TaskRate16	TaskRate17	TaskRate18	TaskRate19	TaskRate20	TaskInfoA	TaskInfoB	TaskInfoC	TaskInfoD
20011401	L­u Manh	131	60	201			6	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thµnh §« xuÊt hiÖn bän  <color=yellow>L­u manh<color> d¸m quÊy nhiÔu ®Ö tö Ngò §éc gi¸o, h·y ®i gi¸o huÊn chóng!	Thµnh §« xuÊt hiÖn bän  <color=yellow>L­u manh<color> d¸m quÊy nhiÔu ®Ö tö Ngò §éc gi¸o, h·y ®i gi¸o huÊn chóng!	Thµnh §« xuÊt hiÖn bän  <color=yellow>L­u manh<color> d¸m quÊy nhiÔu ®Ö tö Ngò §éc gi¸o, h·y ®i gi¸o huÊn chóng!	L­u Manh
20011402	C«n ®å	132	60	201			6	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thµnh §« xuÊt hiÖn <color=yellow>C«n ®å<color>, d¸m quÊy nhiÔu ®Ö tö Ngò §éc gi¸o, ng­¬i th©n lµ ®Ö tö C¸i Bang, cã thÓ cho chóng bµi häc?	Thµnh §« xuÊt hiÖn <color=yellow>C«n ®å<color>, d¸m quÊy nhiÔu ®Ö tö Ngò §éc gi¸o, ng­¬i th©n lµ ®Ö tö C¸i Bang, cã thÓ cho chóng bµi häc?	Thµnh §« xuÊt hiÖn <color=yellow>C«n ®å<color>, d¸m quÊy nhiÔu ®Ö tö Ngò §éc gi¸o, ng­¬i th©n lµ ®Ö tö C¸i Bang, cã thÓ cho chóng bµi häc?	C«n ®å
20011403	Heo rõng	134	60	204			6	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Heo rõng<color> th­êng tÊn c«ng Kh¸ch hµnh h­¬ng lªn ThiÕu L©m, h·y b¾t chóng vÒ thö ®éc!	<color=yellow>Heo rõng<color> th­êng tÊn c«ng Kh¸ch hµnh h­¬ng lªn ThiÕu L©m, h·y b¾t chóng vÒ thö ®éc!	<color=yellow>Heo rõng<color> th­êng tÊn c«ng Kh¸ch hµnh h­¬ng lªn ThiÕu L©m, h·y b¾t chóng vÒ thö ®éc!	Heo rõng
20021401	Trém vÆt	135	60	209			6	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	§¸m <color=yellow>Trém vÆt<color> h«m qua ®Õn bæn m«n trém mËt tÞch ®ang Èn tr¸nh gÇn C¸i Bang, h·y mau ®Õn ®ã b¾t chóng vÒ ®©y.	§¸m <color=yellow>Trém vÆt<color> h«m qua ®Õn bæn m«n trém mËt tÞch ®ang Èn tr¸nh gÇn C¸i Bang, h·y mau ®Õn ®ã b¾t chóng vÒ ®©y.	§¸m <color=yellow>Trém vÆt<color> h«m qua ®Õn bæn m«n trém mËt tÞch ®ang Èn tr¸nh gÇn C¸i Bang, h·y mau ®Õn ®ã b¾t chóng vÒ ®©y.	Trém vÆt
20021402	KiÕm Kh¸ch	206	60	312			6	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Th× ra kÎ ®¶ th­¬ng ThiÕu L©m nghªnh kh¸ch t¨ng nh©n lµ mét tªn <color=yellow>KiÕm Kh¸ch<color> gi¶ d¹ng ®Ö tö Ngò §éc gi¸o, ý ®å khiÕn bæn m«n vµ ThiÕu L©m bÊt hßa, b¹n h·y ®Õn ch©n nói Vâ §ang b¾t KiÕm Kh¸ch ®ã vÒ ®©y.	Th× ra kÎ ®¶ th­¬ng ThiÕu L©m nghªnh kh¸ch t¨ng nh©n lµ mét tªn <color=yellow>KiÕm Kh¸ch<color> gi¶ d¹ng ®Ö tö Ngò §éc gi¸o, ý ®å khiÕn bæn m«n vµ ThiÕu L©m bÊt hßa, b¹n h·y ®Õn ch©n nói Vâ §ang b¾t KiÕm Kh¸ch ®ã vÒ ®©y.	Th× ra kÎ ®¶ th­¬ng ThiÕu L©m nghªnh kh¸ch t¨ng nh©n lµ mét tªn <color=yellow>KiÕm Kh¸ch<color> gi¶ d¹ng ®Ö tö Ngò §éc gi¸o, ý ®å khiÕn bæn m«n vµ ThiÕu L©m bÊt hßa, b¹n h·y ®Õn ch©n nói Vâ §ang b¾t KiÕm Kh¸ch ®ã vÒ ®©y.	KiÕm Kh¸ch
20021403	M· HÇu	207	60	303			6	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>M· hÇu<color> trªn Nga My s¬n rÊt thÝch hîp ®Ó luyÖn ®éc, h·y ®i b¾t chóng vÒ!	<color=yellow>M· hÇu<color> trªn Nga My s¬n rÊt thÝch hîp ®Ó luyÖn ®éc, h·y ®i b¾t chóng vÒ!	<color=yellow>M· hÇu<color> trªn Nga My s¬n rÊt thÝch hîp ®Ó luyÖn ®éc, h·y ®i b¾t chóng vÒ!	M· HÇu
20031401	§ao HiÖp	208	60	312			6	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Thiªn NhÊt ®ao ph¸p cña <color=yellow>§ao hiÖp<color> d­íi Vâ §ang s¬n cùc kú lîi h¹i, lµ ®ao ph¸p hiÕm cã trong Vâ l©m! H·y ®Õn thØnh gi¸o ®ao ph¸p cña hä!	Thiªn NhÊt ®ao ph¸p cña <color=yellow>§ao hiÖp<color> d­íi Vâ §ang s¬n cùc kú lîi h¹i, lµ ®ao ph¸p hiÕm cã trong Vâ l©m! H·y ®Õn thØnh gi¸o ®ao ph¸p cña hä!	Thiªn NhÊt ®ao ph¸p cña <color=yellow>§ao hiÖp<color> d­íi Vâ §ang s¬n cùc kú lîi h¹i, lµ ®ao ph¸p hiÕm cã trong Vâ l©m! H·y ®Õn thØnh gi¸o ®ao ph¸p cña hä!	§ao HiÖp
20031402	ThiÕu n÷ ¤ M«ng Bé	209	60	327			6	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>ThiÕu n÷ ¤ M«ng Bé<color> lµ n÷ ®Ö tö cña Xi Háa gi¸o, chuyªn dïng mª h­¬ng h¹i nhiÒu gi¸o chóng ta, h·y mau b¾t chóng vÒ bæn gi¸o.	<color=yellow>ThiÕu n÷ ¤ M«ng Bé<color> lµ n÷ ®Ö tö cña Xi Háa gi¸o, chuyªn dïng mª h­¬ng h¹i nhiÒu gi¸o chóng ta, h·y mau b¾t chóng vÒ bæn gi¸o.	<color=yellow>ThiÕu n÷ ¤ M«ng Bé<color> lµ n÷ ®Ö tö cña Xi Háa gi¸o, chuyªn dïng mª h­¬ng h¹i nhiÒu gi¸o chóng ta, h·y mau b¾t chóng vÒ bæn gi¸o.	ThiÕu n÷ ¤ M«ng Bé
20031403	Hæ	138	60	204			6	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Hæ<color> ë Linh B¶o s¬n cã linh tÝnh, cã thÓ dïng ®Ó luyÖn ®éc, mau b¾t chóng vÒ ®©y.	<color=yellow>Hæ<color> ë Linh B¶o s¬n cã linh tÝnh, cã thÓ dïng ®Ó luyÖn ®éc, mau b¾t chóng vÒ ®©y.	<color=yellow>Hæ<color> ë Linh B¶o s¬n cã linh tÝnh, cã thÓ dïng ®Ó luyÖn ®éc, mau b¾t chóng vÒ ®©y.	Hæ
20041401	TuyÕt Qu¸i	210	60	315			6	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>TuyÕt Qu¸i<color> lµ th­îng cæ dÞ thó cßn sãt l¹i gÇn ®©y xuÊt hiÖn ë tÇng 1 B¨ng T©m ®éng. Mau ®i b¾t chóng vÒ ®Ó thö nghiÖm ®éc cèt!	<color=yellow>TuyÕt Qu¸i<color> lµ th­îng cæ dÞ thó cßn sãt l¹i gÇn ®©y xuÊt hiÖn ë tÇng 1 B¨ng T©m ®éng. Mau ®i b¾t chóng vÒ ®Ó thö nghiÖm ®éc cèt!	<color=yellow>TuyÕt Qu¸i<color> lµ th­îng cæ dÞ thó cßn sãt l¹i gÇn ®©y xuÊt hiÖn ë tÇng 1 B¨ng T©m ®éng. Mau ®i b¾t chóng vÒ ®Ó thö nghiÖm ®éc cèt!	TuyÕt Qu¸i
