TaskID	NpcID	EventID	NpcKillNum	MapIndex	TaskValueBase	TaskValueExt	TaskContribute	TaskRate1	TaskRate2	TaskRate3	TaskRate4	TaskRate5	TaskRate6	TaskRate7	TaskRate8	TaskRate9	TaskRate10	TaskRate11	TaskRate12	TaskRate13	TaskRate14	TaskRate15	TaskRate16	TaskRate17	TaskRate18	TaskRate19	TaskRate20	TaskInfoA	TaskInfoB	TaskInfoC	TaskInfoD
20010611	Thùc Nh©n Th¶o	177	30	419			8	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Thùc nh©n th¶o<color> ë Ngò §éc mª cung tÇng 2 cã thÓ ¨n thÞt ng­êi, h·y ®i chÆt bá chóng!	<color=yellow>Thùc nh©n th¶o<color> ë Ngò §éc mª cung tÇng 2 cã thÓ ¨n thÞt ng­êi, h·y ®i chÆt bá chóng!	<color=yellow>Thùc nh©n th¶o<color> ë Ngò §éc mª cung tÇng 2 cã thÓ ¨n thÞt ng­êi, h·y ®i chÆt bá chóng!	Thùc Nh©n Th¶o
20010612	N÷ HiÖp Kh¸ch	230	30	317			8	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>N÷ HiÖp Kh¸ch<color> ë Tróc Ty ®éng rÊt thiÖn dông C©n Qu¾c kiÕm. H·y ®Õn ®ã thØnh gi¸o vµi chiªu!	<color=yellow>N÷ HiÖp Kh¸ch<color> ë Tróc Ty ®éng rÊt thiÖn dông C©n Qu¾c kiÕm. H·y ®Õn ®ã thØnh gi¸o vµi chiªu!	<color=yellow>N÷ HiÖp Kh¸ch<color> ë Tróc Ty ®éng rÊt thiÖn dông C©n Qu¾c kiÕm. H·y ®Õn ®ã thØnh gi¸o vµi chiªu!	N÷ HiÖp Kh¸ch
20010613	Miªu LÜnh TuÇn Tr¹i	147	30	408			8	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	D¹ Xoa Quû V­¬ng xoa ph¸p cña <color=yellow>Miªu LÜnh tuÇn tr¹i<color> xuÊt quû nhËp thÇn! H·y ®i thØnh gi¸o vµi chiªu!	D¹ Xoa Quû V­¬ng xoa ph¸p cña <color=yellow>Miªu LÜnh tuÇn tr¹i<color> xuÊt quû nhËp thÇn! H·y ®i thØnh gi¸o vµi chiªu!	D¹ Xoa Quû V­¬ng xoa ph¸p cña <color=yellow>Miªu LÜnh tuÇn tr¹i<color> xuÊt quû nhËp thÇn! H·y ®i thØnh gi¸o vµi chiªu!	Miªu LÜnh TuÇn Tr¹i
20020611	Xi Háa XÝch gi¸o ®å	178	30	406			8	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Xi Háa XÝch Gi¸o §å<color> ®· phong táa kh¾p Vò L¨ng s¬n, kh«ng cho ai vµo §¹i Lý. H·y trõng trÞ chóng!	<color=yellow>Xi Háa XÝch Gi¸o §å<color> ®· phong táa kh¾p Vò L¨ng s¬n, kh«ng cho ai vµo §¹i Lý. H·y trõng trÞ chóng!	<color=yellow>Xi Háa XÝch Gi¸o §å<color> ®· phong táa kh¾p Vò L¨ng s¬n, kh«ng cho ai vµo §¹i Lý. H·y trõng trÞ chóng!	Xi Háa XÝch gi¸o ®å
20020612	B¸t Phô Hµ §«ng S­	214	30	211			8	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>B¸t Phô Hµ §«ng s­<color> ë tÇng 2 D­¬ng Trung ®éng vèn lµ truyÒn nh©n cña c«ng phu S­ Tö Hèng, h·y ®i tû thÝ vµi chiªu!.	<color=yellow>B¸t Phô Hµ §«ng s­<color> ë tÇng 2 D­¬ng Trung ®éng vèn lµ truyÒn nh©n cña c«ng phu S­ Tö Hèng, h·y ®i tû thÝ vµi chiªu!.	<color=yellow>B¸t Phô Hµ §«ng s­<color> ë tÇng 2 D­¬ng Trung ®éng vèn lµ truyÒn nh©n cña c«ng phu S­ Tö Hèng, h·y ®i tû thÝ vµi chiªu!.	B¸t Phô Hµ §«ng S­
20020613	Cãc ®éc	215	30	151			8	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GÇn ®©y <color=yellow>cãc ®éc<color> ë V©n Méng tr¹ch xuÊt hiÖn ngoµi thµnh D­¬ng Ch©u, lµm h¹i nhiÒu gia sóc! H·y ®i tiªu diÖt chóng!	GÇn ®©y <color=yellow>cãc ®éc<color> ë V©n Méng tr¹ch xuÊt hiÖn ngoµi thµnh D­¬ng Ch©u, lµm h¹i nhiÒu gia sóc! H·y ®i tiªu diÖt chóng!	GÇn ®©y <color=yellow>cãc ®éc<color> ë V©n Méng tr¹ch xuÊt hiÖn ngoµi thµnh D­¬ng Ch©u, lµm h¹i nhiÒu gia sóc! H·y ®i tiªu diÖt chóng!	Cãc ®éc
20030611	§ao TuyÖt	180	30	309			8	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	§ao ph¸p cña <color=yellow>§ao TuyÖt<color> trong KiÕm C¸c Thôc §¹o uy lùc v« song, Ýt thÊy trong vâ l©m. H·y ®Õn thØnh gi¸o tuyÖt kü cña hä!	§ao ph¸p cña <color=yellow>§ao TuyÖt<color> trong KiÕm C¸c Thôc §¹o uy lùc v« song, Ýt thÊy trong vâ l©m. H·y ®Õn thØnh gi¸o tuyÖt kü cña hä!	§ao ph¸p cña <color=yellow>§ao TuyÖt<color> trong KiÕm C¸c Thôc §¹o uy lùc v« song, Ýt thÊy trong vâ l©m. H·y ®Õn thØnh gi¸o tuyÖt kü cña hä!	§ao TuyÖt
20030612	Bß c¹p	216	30	151			8	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	GÇn ®©y <color=yellow>Bß c¹p<color> ë V©n Méng tr¹ch xuÊt hiÖn ngoµi thµnh D­¬ng Ch©u, lµm h¹i nhiÒu gia sóc! H·y ®i tiªu diÖt chóng!	GÇn ®©y <color=yellow>Bß c¹p<color> ë V©n Méng tr¹ch xuÊt hiÖn ngoµi thµnh D­¬ng Ch©u, lµm h¹i nhiÒu gia sóc! H·y ®i tiªu diÖt chóng!	GÇn ®©y <color=yellow>Bß c¹p<color> ë V©n Méng tr¹ch xuÊt hiÖn ngoµi thµnh D­¬ng Ch©u, lµm h¹i nhiÒu gia sóc! H·y ®i tiªu diÖt chóng!	Bß c¹p
20030613	Cù §éc TÝch	181	30	419			8	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	Ngò §éc mª Cung tÇng 2 <color=yellow>Cù §éc TÝch<color> tuy ch­a lµm ai bÞ th­¬ng nh­ng kh«ng thÓ kh«ng phßng, h·y ®uæi chóng ®i.	Ngò §éc mª Cung tÇng 2 <color=yellow>Cù §éc TÝch<color> tuy ch­a lµm ai bÞ th­¬ng nh­ng kh«ng thÓ kh«ng phßng, h·y ®uæi chóng ®i.	Ngò §éc mª Cung tÇng 2 <color=yellow>Cù §éc TÝch<color> tuy ch­a lµm ai bÞ th­¬ng nh­ng kh«ng thÓ kh«ng phßng, h·y ®uæi chóng ®i.	Cù §éc TÝch
20040611	Liªu ®ao binh	151	30	311			8	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	Bän <color=yellow>Liªu ®ao binh<color> ®· x©m nhËp Phôc Ng­u s¬n cña §¹i Tèng ta! H·y ®uæi chóng ®i!	Bän <color=yellow>Liªu ®ao binh<color> ®· x©m nhËp Phôc Ng­u s¬n cña §¹i Tèng ta! H·y ®uæi chóng ®i!	Bän <color=yellow>Liªu ®ao binh<color> ®· x©m nhËp Phôc Ng­u s¬n cña §¹i Tèng ta! H·y ®uæi chóng ®i!	Liªu ®ao binh
