TaskID	NpcID	EventID	NpcKillNum	MapIndex	TaskValueBase	TaskValueExt	TaskContribute	TaskRate1	TaskRate2	TaskRate3	TaskRate4	TaskRate5	TaskRate6	TaskRate7	TaskRate8	TaskRate9	TaskRate10	TaskRate11	TaskRate12	TaskRate13	TaskRate14	TaskRate15	TaskRate16	TaskRate17	TaskRate18	TaskRate19	TaskRate20	TaskInfoA	TaskInfoB	TaskInfoC	TaskInfoD
20011311	Thiªn ¢m TiÔn Thñ	249	50	111			8	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Thiªn ¢m tiÔn thñ<color> Thiªn ¢m gi¸o x©m nhËp Giang nam ®ang lÈn trèn trong Thanh Khª ®éng gi¶ d¹ng Ngò §éc gi¸o ¸m s¸t Giang Nam nh©n sÜ! H·y trõng trÞ chóng gi¶i oan cho bæn gi¸o!	<color=yellow>Thiªn ¢m tiÔn thñ<color> Thiªn ¢m gi¸o x©m nhËp Giang nam ®ang lÈn trèn trong Thanh Khª ®éng gi¶ d¹ng Ngò §éc gi¸o ¸m s¸t Giang Nam nh©n sÜ! H·y trõng trÞ chóng gi¶i oan cho bæn gi¸o!	<color=yellow>Thiªn ¢m tiÔn thñ<color> Thiªn ¢m gi¸o x©m nhËp Giang nam ®ang lÈn trèn trong Thanh Khª ®éng gi¶ d¹ng Ngò §éc gi¸o ¸m s¸t Giang Nam nh©n sÜ! H·y trõng trÞ chóng gi¶i oan cho bæn gi¸o!	Thiªn ¢m TiÔn Thñ
20011312	S¬n tÆc	232	50	208			8	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ph¸ch phong ®ao ph¸p cña <color=yellow>S¬n tÆc<color> ë L­¬ng S¬n B¹c lµ ®ao ph¸p ®óc kÕt tõ thùc tÕ chiÕn ®Êu. H·y ®i thô gi¸o tuyÖt kü ®ao ph¸p cña hä, sÏ cã lîi vÒ sau!	Ph¸ch phong ®ao ph¸p cña <color=yellow>S¬n tÆc<color> ë L­¬ng S¬n B¹c lµ ®ao ph¸p ®óc kÕt tõ thùc tÕ chiÕn ®Êu. H·y ®i thô gi¸o tuyÖt kü ®ao ph¸p cña hä, sÏ cã lîi vÒ sau!	Ph¸ch phong ®ao ph¸p cña <color=yellow>S¬n tÆc<color> ë L­¬ng S¬n B¹c lµ ®ao ph¸p ®óc kÕt tõ thùc tÕ chiÕn ®Êu. H·y ®i thô gi¸o tuyÖt kü ®ao ph¸p cña hä, sÏ cã lîi vÒ sau!	S¬n tÆc
20011313	Méc nh©n	213	50	213			8	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ng­¬i ®· tiÕn bé rÊt nhiÒu, giê h·y vµo trong tÇng 1 ThiÕu L©m mËt thÊt thö søc víi ¶i <color=yellow>Méc nh©n<color>.	Ng­¬i ®· tiÕn bé rÊt nhiÒu, giê h·y vµo trong tÇng 1 ThiÕu L©m mËt thÊt thö søc víi ¶i <color=yellow>Méc nh©n<color>.	Ng­¬i ®· tiÕn bé rÊt nhiÒu, giê h·y vµo trong tÇng 1 ThiÕu L©m mËt thÊt thö søc víi ¶i <color=yellow>Méc nh©n<color>.	Méc nh©n
20021311	Thiªn Lý Tiªu	235	50	317			8	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Thiªn Lý Tiªu<color> ë tÇng 1 Tróc Ty ®éng lµ cao thñ vÒ ¸m khÝ. H·y ®i thØnh gi¸o h¾n vµi chiªu!	<color=yellow>Thiªn Lý Tiªu<color> ë tÇng 1 Tróc Ty ®éng lµ cao thñ vÒ ¸m khÝ. H·y ®i thØnh gi¸o h¾n vµi chiªu!	<color=yellow>Thiªn Lý Tiªu<color> ë tÇng 1 Tróc Ty ®éng lµ cao thñ vÒ ¸m khÝ. H·y ®i thØnh gi¸o h¾n vµi chiªu!	Thiªn Lý Tiªu
20021312	§ao TuyÖt	180	50	309			8	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	§ao ph¸p cña <color=yellow>§ao TuyÖt<color> trong KiÕm C¸c Thôc §¹o uy lùc v« song, Ýt thÊy trong vâ l©m. H·y ®Õn thØnh gi¸o tuyÖt kü cña hä!	§ao ph¸p cña <color=yellow>§ao TuyÖt<color> trong KiÕm C¸c Thôc §¹o uy lùc v« song, Ýt thÊy trong vâ l©m. H·y ®Õn thØnh gi¸o tuyÖt kü cña hä!	§ao ph¸p cña <color=yellow>§ao TuyÖt<color> trong KiÕm C¸c Thôc §¹o uy lùc v« song, Ýt thÊy trong vâ l©m. H·y ®Õn thØnh gi¸o tuyÖt kü cña hä!	§ao TuyÖt
20021313	§ao Kh¸ch	149	50	310			8	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hoµng sa ®ao ph¸p cña <color=yellow>§ao kh¸ch<color> KiÕm M«n quan xem nh­ tuyÖt häc trong vâ l©m. H·y ®Õn thØnh gi¸o hä vµi chiªu!	Hoµng sa ®ao ph¸p cña <color=yellow>§ao kh¸ch<color> KiÕm M«n quan xem nh­ tuyÖt häc trong vâ l©m. H·y ®Õn thØnh gi¸o hä vµi chiªu!	Hoµng sa ®ao ph¸p cña <color=yellow>§ao kh¸ch<color> KiÕm M«n quan xem nh­ tuyÖt häc trong vâ l©m. H·y ®Õn thØnh gi¸o hä vµi chiªu!	§ao Kh¸ch
20031311	Bé kho¸i	153	50	210			8	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	Nghe nãi c¸c Bé kho¸i cña Lôc PhiÕn m«n ®i vµo tÇng 1 D­¬ng Trung ®éng mang theo lo¹i ®éc d­îc bÝ truyÒn, h·y ®o¹t ®éc d­îc cña chóng!	Nghe nãi c¸c Bé kho¸i cña Lôc PhiÕn m«n ®i vµo tÇng 1 D­¬ng Trung ®éng mang theo lo¹i ®éc d­îc bÝ truyÒn, h·y ®o¹t ®éc d­îc cña chóng!	Nghe nãi c¸c Bé kho¸i cña Lôc PhiÕn m«n ®i vµo tÇng 1 D­¬ng Trung ®éng mang theo lo¹i ®éc d­îc bÝ truyÒn, h·y ®o¹t ®éc d­îc cña chóng!	Bé kho¸i
20031312	Liªu tiÔn binh	237	50	311			8	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	Bän <color=yellow>Liªu tiÔn binh<color> x©m chiÕm ®¹i Tèng ®· ®Õn Phôc Ng­u s¬n, h·y di b¾t vµi tªn vÒ ®©y thö nghiÖm ®éc míi!	Bän <color=yellow>Liªu tiÔn binh<color> x©m chiÕm ®¹i Tèng ®· ®Õn Phôc Ng­u s¬n, h·y di b¾t vµi tªn vÒ ®©y thö nghiÖm ®éc míi!	Bän <color=yellow>Liªu tiÔn binh<color> x©m chiÕm ®¹i Tèng ®· ®Õn Phôc Ng­u s¬n, h·y di b¾t vµi tªn vÒ ®©y thö nghiÖm ®éc míi!	Liªu tiÔn binh
20031313	Thiªn S¸t	184	50	318			8	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Thiªn S¸t<color> trong tÇng 2 Tróc Ty ®éng lµ thµnh viªn trong tæ chøc s¸t thñ lín nhÊt trong giang hå, s¸t h¹i nhiÒu nh©n sÜ vâ l©m! Mau ®i tiªu diÖt chóng!	<color=yellow>Thiªn S¸t<color> trong tÇng 2 Tróc Ty ®éng lµ thµnh viªn trong tæ chøc s¸t thñ lín nhÊt trong giang hå, s¸t h¹i nhiÒu nh©n sÜ vâ l©m! Mau ®i tiªu diÖt chóng!	<color=yellow>Thiªn S¸t<color> trong tÇng 2 Tróc Ty ®éng lµ thµnh viªn trong tæ chøc s¸t thñ lín nhÊt trong giang hå, s¸t h¹i nhiÒu nh©n sÜ vâ l©m! Mau ®i tiªu diÖt chóng!	Thiªn S¸t
20041311	KiÕm Tµ	187	50	302			8	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>KiÕm Tµ<color> trªn Thanh Thµnh s¬n gÇn ®©y bçng khiªu chiÕn bæn m«n! H·y cho chóng thÊy tuyÖt kü cña Ngò §éc gi¸o!	<color=yellow>KiÕm Tµ<color> trªn Thanh Thµnh s¬n gÇn ®©y bçng khiªu chiÕn bæn m«n! H·y cho chóng thÊy tuyÖt kü cña Ngò §éc gi¸o!	<color=yellow>KiÕm Tµ<color> trªn Thanh Thµnh s¬n gÇn ®©y bçng khiªu chiÕn bæn m«n! H·y cho chóng thÊy tuyÖt kü cña Ngò §éc gi¸o!	KiÕm Tµ
20041312	B¨ng Qu¸i	250	50	316			8	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	GÇn ®©y <color=yellow>B¨ng qu¸i<color> xuÊt hiÖn nhiÒu ë tÇng 2 B¨ng T©m ®éng. H·y ®i t×m chóng thö ®éc d­îc míi cña bæn m«n!	GÇn ®©y <color=yellow>B¨ng qu¸i<color> xuÊt hiÖn nhiÒu ë tÇng 2 B¨ng T©m ®éng. H·y ®i t×m chóng thö ®éc d­îc míi cña bæn m«n!	GÇn ®©y <color=yellow>B¨ng qu¸i<color> xuÊt hiÖn nhiÒu ë tÇng 2 B¨ng T©m ®éng. H·y ®i t×m chóng thö ®éc d­îc míi cña bæn m«n!	B¨ng Qu¸i
20041313	Tµ T¨ng	185	50	311			8	0	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	Mét ®¸m <color=yellow>Tµ T¨ng<color> b¾t nhiÒu d©n n÷ ë Phôc Ng­u s¬n, h·y trõng trÞ chóng, ®­a nh÷ng d©n n÷ trë vÒ nhµ.	Mét ®¸m <color=yellow>Tµ T¨ng<color> b¾t nhiÒu d©n n÷ ë Phôc Ng­u s¬n, h·y trõng trÞ chóng, ®­a nh÷ng d©n n÷ trë vÒ nhµ.	Mét ®¸m <color=yellow>Tµ T¨ng<color> b¾t nhiÒu d©n n÷ ë Phôc Ng­u s¬n, h·y trõng trÞ chóng, ®­a nh÷ng d©n n÷ trë vÒ nhµ.	Tµ T¨ng
20051311	M·ng KhÊu	159	50	215			8	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>M·ng KhÊu<color> lµ kÎ c­íp Ph©n ®µ Ngò §éc gi¸o ë Trung Nguyªn, ®ang trµ trén vµo L­¬ng S¬n. H·y ®i trõng trÞ chóng!	<color=yellow>M·ng KhÊu<color> lµ kÎ c­íp Ph©n ®µ Ngò §éc gi¸o ë Trung Nguyªn, ®ang trµ trén vµo L­¬ng S¬n. H·y ®i trõng trÞ chóng!	<color=yellow>M·ng KhÊu<color> lµ kÎ c­íp Ph©n ®µ Ngò §éc gi¸o ë Trung Nguyªn, ®ang trµ trén vµo L­¬ng S¬n. H·y ®i trõng trÞ chóng!	M·ng KhÊu
20051312	GÊu x¸m	191	50	323			8	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>GÊu x¸m<color> trong Long Hæ ®éng ë Phôc Ng­u s¬n ®ªm xuèng hay ra ngoµi tÊn c«ng c¸c gi¸o ®å cña bæn gi¸o ë Trung Nguyªn. H·y tiªu diÖt chóng!	<color=yellow>GÊu x¸m<color> trong Long Hæ ®éng ë Phôc Ng­u s¬n ®ªm xuèng hay ra ngoµi tÊn c«ng c¸c gi¸o ®å cña bæn gi¸o ë Trung Nguyªn. H·y tiªu diÖt chóng!	<color=yellow>GÊu x¸m<color> trong Long Hæ ®éng ë Phôc Ng­u s¬n ®ªm xuèng hay ra ngoµi tÊn c«ng c¸c gi¸o ®å cña bæn gi¸o ë Trung Nguyªn. H·y tiªu diÖt chóng!	GÊu x¸m
20061311	H¾c Phong KiÕm Kh¸ch	190	50	215			8	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	H¾c Phong kiÕm ph¸p cña <color=yellow>H¾c Phong KiÕm Kh¸ch<color> ë H¾c Phong ®éng ®· ®¹t ®Õn th­îng thõa, h·y ®i thØnh gi¸o vµi chiªu!	H¾c Phong kiÕm ph¸p cña <color=yellow>H¾c Phong KiÕm Kh¸ch<color> ë H¾c Phong ®éng ®· ®¹t ®Õn th­îng thõa, h·y ®i thØnh gi¸o vµi chiªu!	H¾c Phong kiÕm ph¸p cña <color=yellow>H¾c Phong KiÕm Kh¸ch<color> ë H¾c Phong ®éng ®· ®¹t ®Õn th­îng thõa, h·y ®i thØnh gi¸o vµi chiªu!	H¾c Phong KiÕm Kh¸ch
20061312	TiÔn thñ dÞ téc	240	50	601			8	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	<color=yellow>DÞ Téc TiÔn Thñ<color> s¸t h¹i nhiÒu vâ l©m cao thñ ë biªn giíi, d¸m s¸t h¹i th¸m tö qu©n doanh cña bæn gi¸o, Ngò §éc gi¸o ta kh«ng thÓ chÞu sù sØ nhôc nµy, h·y cho chóng lîi h¹i cña bæn m«n!	<color=yellow>DÞ Téc TiÔn Thñ<color> s¸t h¹i nhiÒu vâ l©m cao thñ ë biªn giíi, d¸m s¸t h¹i th¸m tö qu©n doanh cña bæn gi¸o, Ngò §éc gi¸o ta kh«ng thÓ chÞu sù sØ nhôc nµy, h·y cho chóng lîi h¹i cña bæn m«n!	<color=yellow>DÞ Téc TiÔn Thñ<color> s¸t h¹i nhiÒu vâ l©m cao thñ ë biªn giíi, d¸m s¸t h¹i th¸m tö qu©n doanh cña bæn gi¸o, Ngò §éc gi¸o ta kh«ng thÓ chÞu sù sØ nhôc nµy, h·y cho chóng lîi h¹i cña bæn m«n!	TiÔn thñ dÞ téc
