TaskID	NpcID	EventID	NpcKillNum	MapIndex	TaskValueBase	TaskValueExt	TaskContribute	TaskRate1	TaskRate2	TaskRate3	TaskRate4	TaskRate5	TaskRate6	TaskRate7	TaskRate8	TaskRate9	TaskRate10	TaskRate11	TaskRate12	TaskRate13	TaskRate14	TaskRate15	TaskRate16	TaskRate17	TaskRate18	TaskRate19	TaskRate20	TaskInfoA	TaskInfoB	TaskInfoC	TaskInfoD
20011411	Qu¹ §en	144	50	324			8	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Qu¹ ®en<color> trong ThÊt Tinh ®éng rÊt thÝch tÊn c«ng ng­êi! H·y b¾t chóng vÒ thö nghiÖm Ngù Thi thuËt!	<color=yellow>Qu¹ ®en<color> trong ThÊt Tinh ®éng rÊt thÝch tÊn c«ng ng­êi! H·y b¾t chóng vÒ thö nghiÖm Ngù Thi thuËt!	<color=yellow>Qu¹ ®en<color> trong ThÊt Tinh ®éng rÊt thÝch tÊn c«ng ng­êi! H·y b¾t chóng vÒ thö nghiÖm Ngù Thi thuËt!	Qu¹ §en
20011412	Quan sø	145	50	211			8	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bän <color=yellow>Quan sø<color> trong tÇng 2 D­¬ng Trung ®éng cã lo¹i ®éc d­îc bÝ truyÒn. H·y ®i c­íp ®éc d­îc cña chóng!	Bän <color=yellow>Quan sø<color> trong tÇng 2 D­¬ng Trung ®éng cã lo¹i ®éc d­îc bÝ truyÒn. H·y ®i c­íp ®éc d­îc cña chóng!	Bän <color=yellow>Quan sø<color> trong tÇng 2 D­¬ng Trung ®éng cã lo¹i ®éc d­îc bÝ truyÒn. H·y ®i c­íp ®éc d­îc cña chóng!	Quan sø
20011413	Danh Th­¬ng HiÖp	221	50	324			8	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Lª Hoa Th­¬ng ph¸p cña <color=yellow>Danh Th­¬ng HiÖp<color> biÕn hãa kh«n cïng, h·y ®i thØnh gi¸o vµi chiªu!	Lª Hoa Th­¬ng ph¸p cña <color=yellow>Danh Th­¬ng HiÖp<color> biÕn hãa kh«n cïng, h·y ®i thØnh gi¸o vµi chiªu!	Lª Hoa Th­¬ng ph¸p cña <color=yellow>Danh Th­¬ng HiÖp<color> biÕn hãa kh«n cïng, h·y ®i thØnh gi¸o vµi chiªu!	Danh Th­¬ng HiÖp
20021411	§ång nh©n	148	50	214			8	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ng­¬i ®· tiÕn bé rÊt nhiÒu, giê h·y vµo trong tÇng 1 ThiÕu L©m mËt thÊt thö søc víi ¶i <color=yellow>§ång nh©n<color>.	Ng­¬i ®· tiÕn bé rÊt nhiÒu, giê h·y vµo trong tÇng 1 ThiÕu L©m mËt thÊt thö søc víi ¶i <color=yellow>§ång nh©n<color>.	Ng­¬i ®· tiÕn bé rÊt nhiÒu, giê h·y vµo trong tÇng 1 ThiÕu L©m mËt thÊt thö søc víi ¶i <color=yellow>§ång nh©n<color>.	§ång nh©n
20021412	D¬i hót m¸u	222	50	212			8	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>D¬i hót m¸u<color> trong tÇng 3 D­¬ng Trung ®éng vÒ ®ªm hay ra ngoµi tÊn c«ng ng­êi! H·y b¾t chóng vÒ thö nghiÖm Ngù Thi thuËt!	<color=yellow>D¬i hót m¸u<color> trong tÇng 3 D­¬ng Trung ®éng vÒ ®ªm hay ra ngoµi tÊn c«ng ng­êi! H·y b¾t chóng vÒ thö nghiÖm Ngù Thi thuËt!	<color=yellow>D¬i hót m¸u<color> trong tÇng 3 D­¬ng Trung ®éng vÒ ®ªm hay ra ngoµi tÊn c«ng ng­êi! H·y b¾t chóng vÒ thö nghiÖm Ngù Thi thuËt!	D¬i hót m¸u
20021413	§ao Kh¸ch	149	50	310			8	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Hoµng sa ®ao ph¸p cña <color=yellow>§ao kh¸ch<color> KiÕm M«n quan xem nh­ tuyÖt häc trong vâ l©m. H·y ®Õn thØnh gi¸o hä vµi chiªu!	Hoµng sa ®ao ph¸p cña <color=yellow>§ao kh¸ch<color> KiÕm M«n quan xem nh­ tuyÖt häc trong vâ l©m. H·y ®Õn thØnh gi¸o hä vµi chiªu!	Hoµng sa ®ao ph¸p cña <color=yellow>§ao kh¸ch<color> KiÕm M«n quan xem nh­ tuyÖt häc trong vâ l©m. H·y ®Õn thØnh gi¸o hä vµi chiªu!	§ao Kh¸ch
20031411	Ng©n Hå	150	50	107			8	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	ë <color=yellow>Vò Di s¬n<color> cã <color=yellow>Ng©n hå<color> ®· luyÖn thµnh tinh, h·y ®i b¾t chóng vÒ luyÖn ®éc!	ë <color=yellow>Vò Di s¬n<color> cã <color=yellow>Ng©n hå<color> ®· luyÖn thµnh tinh, h·y ®i b¾t chóng vÒ luyÖn ®éc!	ë <color=yellow>Vò Di s¬n<color> cã <color=yellow>Ng©n hå<color> ®· luyÖn thµnh tinh, h·y ®i b¾t chóng vÒ luyÖn ®éc!	Ng©n Hå
20031412	§Þa S¸t	182	50	318			8	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>§Þa S¸t<color> trong tÇng 2 Tróc Ty ®éng lµ thµnh viªn trong tæ chøc s¸t thñ lín nhÊt trong giang hå, s¸t h¹i kh«ng Ýt nh©n sÜ vâ l©m! H·y tiªu diÖt chóng!	<color=yellow>§Þa S¸t<color> trong tÇng 2 Tróc Ty ®éng lµ thµnh viªn trong tæ chøc s¸t thñ lín nhÊt trong giang hå, s¸t h¹i kh«ng Ýt nh©n sÜ vâ l©m! H·y tiªu diÖt chóng!	<color=yellow>§Þa S¸t<color> trong tÇng 2 Tróc Ty ®éng lµ thµnh viªn trong tæ chøc s¸t thñ lín nhÊt trong giang hå, s¸t h¹i kh«ng Ýt nh©n sÜ vâ l©m! H·y tiªu diÖt chóng!	§Þa S¸t
20031413	Bé kho¸i	153	50	210			8	0	0	0	0	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	Nghe nãi c¸c Bé kho¸i cña Lôc PhiÕn m«n ®i vµo tÇng 1 D­¬ng Trung ®éng mang theo lo¹i ®éc d­îc bÝ truyÒn, h·y ®o¹t ®éc d­îc cña chóng!	Nghe nãi c¸c Bé kho¸i cña Lôc PhiÕn m«n ®i vµo tÇng 1 D­¬ng Trung ®éng mang theo lo¹i ®éc d­îc bÝ truyÒn, h·y ®o¹t ®éc d­îc cña chóng!	Nghe nãi c¸c Bé kho¸i cña Lôc PhiÕn m«n ®i vµo tÇng 1 D­¬ng Trung ®éng mang theo lo¹i ®éc d­îc bÝ truyÒn, h·y ®o¹t ®éc d­îc cña chóng!	Bé kho¸i
20041411	Miªu LÜnh Phu nh©n	223	50	421			8	0	0	0	0	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Miªu LÜnh Phu Nh©n<color> ë YÕn Tö ®éng rÊt thiÖn dông M·ng Xµ Tiªn ph¸p, h·y ®Õn ®ã thØnh gi¸o vµi chiªu!	<color=yellow>Miªu LÜnh Phu Nh©n<color> ë YÕn Tö ®éng rÊt thiÖn dông M·ng Xµ Tiªn ph¸p, h·y ®Õn ®ã thØnh gi¸o vµi chiªu!	<color=yellow>Miªu LÜnh Phu Nh©n<color> ë YÕn Tö ®éng rÊt thiÖn dông M·ng Xµ Tiªn ph¸p, h·y ®Õn ®ã thØnh gi¸o vµi chiªu!	Miªu LÜnh Phu nh©n
