TaskID	NpcID	EventID	NpcKillNum	MapIndex	TaskValueBase	TaskValueExt	TaskContribute	TaskRate1	TaskRate2	TaskRate3	TaskRate4	TaskRate5	TaskRate6	TaskRate7	TaskRate8	TaskRate9	TaskRate10	TaskRate11	TaskRate12	TaskRate13	TaskRate14	TaskRate15	TaskRate16	TaskRate17	TaskRate18	TaskRate19	TaskRate20	TaskInfoA	TaskInfoB	TaskInfoC	TaskInfoD
20010701	L­u Manh	131	40	201			6	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GÇn Thµnh §« cã bän <color=yellow>L­u manh<color>, quÊy nhiÔu b¸ t¸nh. Lµ ®Ö tö Nga My, cã muèn ®i trõ gian diÖt ¸c kh«ng?	GÇn Thµnh §« cã bän <color=yellow>L­u manh<color>, quÊy nhiÔu b¸ t¸nh. Lµ ®Ö tö Nga My, cã muèn ®i trõ gian diÖt ¸c kh«ng?	GÇn Thµnh §« cã bän <color=yellow>L­u manh<color>, quÊy nhiÔu b¸ t¸nh. Lµ ®Ö tö Nga My, cã muèn ®i trõ gian diÖt ¸c kh«ng?	L­u Manh
20010702	C«n ®å	132	40	201			6	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GÇn Thµnh §« cã bän <color=yellow>C«n ®å<color> quÊy nhiÔu b¸ t¸nh. Lµ ®Ö tö Nga My, cã muèn ®i trõ gian diÖt ¸c kh«ng?	GÇn Thµnh §« cã bän <color=yellow>C«n ®å<color> quÊy nhiÔu b¸ t¸nh. Lµ ®Ö tö Nga My, cã muèn ®i trõ gian diÖt ¸c kh«ng?	GÇn Thµnh §« cã bän <color=yellow>C«n ®å<color> quÊy nhiÔu b¸ t¸nh. Lµ ®Ö tö Nga My, cã muèn ®i trõ gian diÖt ¸c kh«ng?	C«n ®å
20010703	ThiÕt Gi¸p Trïng	251	40	303			6	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GÇn ®©y, Nga My s¬n xuÊt hiÖn nhiÒu <color=yellow>ThiÕt Gi¸p trïng<color>, khiÕn nhiÒu c©y cèi kh« c»n chÕt chãc. H·y ®i tiªu diÖt chóng!	GÇn ®©y, Nga My s¬n xuÊt hiÖn nhiÒu <color=yellow>ThiÕt Gi¸p trïng<color>, khiÕn nhiÒu c©y cèi kh« c»n chÕt chãc. H·y ®i tiªu diÖt chóng!	GÇn ®©y, Nga My s¬n xuÊt hiÖn nhiÒu <color=yellow>ThiÕt Gi¸p trïng<color>, khiÕn nhiÒu c©y cèi kh« c»n chÕt chãc. H·y ®i tiªu diÖt chóng!	ThiÕt Gi¸p Trïng
20020701	Heo rõng	134	40	204			6	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Heo rõng<color> tÊn c«ng nhiÒu kh¸ch hµnh h­¬ng lªn ThiÕu L©m. H·y ®uæi chóng ®i!	<color=yellow>Heo rõng<color> tÊn c«ng nhiÒu kh¸ch hµnh h­¬ng lªn ThiÕu L©m. H·y ®uæi chóng ®i!	<color=yellow>Heo rõng<color> tÊn c«ng nhiÒu kh¸ch hµnh h­¬ng lªn ThiÕu L©m. H·y ®uæi chóng ®i!	Heo rõng
20020702	Ong vµng	243	40	202			6	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>§¹i Hoµng Phong<color> ë H¹nh Hoa th«n bay kh¾p n¬i ®èt ng­êi, khiÕn d©n lµng kh«ng d¸m ra ®­êng. Mau ®i tiªu diÖt chóng!	<color=yellow>§¹i Hoµng Phong<color> ë H¹nh Hoa th«n bay kh¾p n¬i ®èt ng­êi, khiÕn d©n lµng kh«ng d¸m ra ®­êng. Mau ®i tiªu diÖt chóng!	<color=yellow>§¹i Hoµng Phong<color> ë H¹nh Hoa th«n bay kh¾p n¬i ®èt ng­êi, khiÕn d©n lµng kh«ng d¸m ra ®­êng. Mau ®i tiªu diÖt chóng!	Ong vµng
20020703	Sãi xanh	133	40	209			6	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Mét ®¸m <color=yellow>Sãi xanh<color> xuÊt hiÖn gÇn C¸i Bang, lµm kh«ng Ýt ®Ö tö C¸i Bang bÞ th­¬ng, h·y ®i tiªu diÖt chóng!	Mét ®¸m <color=yellow>Sãi xanh<color> xuÊt hiÖn gÇn C¸i Bang, lµm kh«ng Ýt ®Ö tö C¸i Bang bÞ th­¬ng, h·y ®i tiªu diÖt chóng!	Mét ®¸m <color=yellow>Sãi xanh<color> xuÊt hiÖn gÇn C¸i Bang, lµm kh«ng Ýt ®Ö tö C¸i Bang bÞ th­¬ng, h·y ®i tiªu diÖt chóng!	Sãi xanh
20030701	M· HÇu	207	40	303			6	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>M· hÇu<color> ®· trë thµnh mèi häa ë Nga My s¬n, ®¶ th­¬ng nhiÒu kh¸ch hµnh h­¬ng lªn nói! H·y ®uæi chóng vµo rõng!	<color=yellow>M· hÇu<color> ®· trë thµnh mèi häa ë Nga My s¬n, ®¶ th­¬ng nhiÒu kh¸ch hµnh h­¬ng lªn nói! H·y ®uæi chóng vµo rõng!	<color=yellow>M· hÇu<color> ®· trë thµnh mèi häa ë Nga My s¬n, ®¶ th­¬ng nhiÒu kh¸ch hµnh h­¬ng lªn nói! H·y ®uæi chóng vµo rõng!	M· HÇu
20030702	Muçi ®éc	137	40	407			6	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	§éc m«n kÞch ®éc cña Ngò §éc gi¸o v« cïng lîi h¹i, bæn tù ph¶i ®Ò phßng. Nghe nãi chÊt ®éc cña <color=yellow>muçi ®éc<color> ë gÇn Ngò §éc gi¸o dïng ®Ó chÕ t¹o kÞch ®éc. H·y ®i b¾t <color=yellow>muçi ®éc<color> ®Ó c¸c tr­ëng l·o nghiªn cøu c¸ch hãa gi¶i!	§éc m«n kÞch ®éc cña Ngò §éc gi¸o v« cïng lîi h¹i, bæn tù ph¶i ®Ò phßng. Nghe nãi chÊt ®éc cña <color=yellow>muçi ®éc<color> ë gÇn Ngò §éc gi¸o dïng ®Ó chÕ t¹o kÞch ®éc. H·y ®i b¾t <color=yellow>muçi ®éc<color> ®Ó c¸c tr­ëng l·o nghiªn cøu c¸ch hãa gi¶i!	§éc m«n kÞch ®éc cña Ngò §éc gi¸o v« cïng lîi h¹i, bæn tù ph¶i ®Ò phßng. Nghe nãi chÊt ®éc cña <color=yellow>muçi ®éc<color> ë gÇn Ngò §éc gi¸o dïng ®Ó chÕ t¹o kÞch ®éc. H·y ®i b¾t <color=yellow>muçi ®éc<color> ®Ó c¸c tr­ëng l·o nghiªn cøu c¸ch hãa gi¶i!	Muçi ®éc
20030703	Phi tÆc	140	40	209			6	0	0	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<color=yellow>Trém vÆt<color> lÇn tr­íc ®Õn Nga My ta bÞ gi¸o hãa 10 ngµy xong võa ®­îc th¶ ra, mét tªn <color=yellow>Phi tÆc<color> ë gÇn C¸i Bang l¹i muèn ®Õn Nga My m­u ®å bÊt chÝnh, ng­¬i h·y cho chóng bµi häc.	<color=yellow>Trém vÆt<color> lÇn tr­íc ®Õn Nga My ta bÞ gi¸o hãa 10 ngµy xong võa ®­îc th¶ ra, mét tªn <color=yellow>Phi tÆc<color> ë gÇn C¸i Bang l¹i muèn ®Õn Nga My m­u ®å bÊt chÝnh, ng­¬i h·y cho chóng bµi häc.	<color=yellow>Trém vÆt<color> lÇn tr­íc ®Õn Nga My ta bÞ gi¸o hãa 10 ngµy xong võa ®­îc th¶ ra, mét tªn <color=yellow>Phi tÆc<color> ë gÇn C¸i Bang l¹i muèn ®Õn Nga My m­u ®å bÊt chÝnh, ng­¬i h·y cho chóng bµi häc.	Phi tÆc
20040701	Xi Háa H¾c gi¸o ®å	139	40	405			6	0	0	0	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ThÕ lùc Xi Háa tµ gi¸o ë T©y Nam ngµy cµng m¹nh, Bän <color=yellow>Xi Háa H¾c gi¸o ®å<color> ng¨m cÊm c¸c nh©n sÜ trung nguyªn vµo §¹i Lý. H·y ®i xem thö thùc h­!	ThÕ lùc Xi Háa tµ gi¸o ë T©y Nam ngµy cµng m¹nh, Bän <color=yellow>Xi Háa H¾c gi¸o ®å<color> ng¨m cÊm c¸c nh©n sÜ trung nguyªn vµo §¹i Lý. H·y ®i xem thö thùc h­!	ThÕ lùc Xi Háa tµ gi¸o ë T©y Nam ngµy cµng m¹nh, Bän <color=yellow>Xi Háa H¾c gi¸o ®å<color> ng¨m cÊm c¸c nh©n sÜ trung nguyªn vµo §¹i Lý. H·y ®i xem thö thùc h­!	Xi Háa H¾c gi¸o ®å
